Θユら戳,坝珇腹,戳る(秅),Θユ丁,Θユ基,Θユ计秖(B+S),る基,环る基,秨絃栋膙基 
20190925,MTX    ,201910     ,164828,10810,2,-,-, 
20190925,MTX    ,201910     ,164828,10810,2,-,-, 
20190925,MTX    ,201910     ,164828,10810,2,-,-, 
20190925,MTX    ,201910     ,164828,10810,2,-,-, 
20190925,MTX    ,201910     ,164828,10810,2,-,-, 
20190925,MTX    ,201910     ,164828,10810,2,-,-, 
20190925,MTX    ,201910     ,164828,10810,2,-,-, 
20190925,MTX    ,201910     ,164828,10810,2,-,-, 
20190925,MTX    ,201910     ,164828,10810,2,-,-, 
20190925,MTX    ,201910     ,164828,10810,2,-,-, 
20190925,MTX    ,201910     ,164828,10810,2,-,-, 
20190925,MTX    ,201910     ,164828,10810,2,-,-, 
20190925,MTX    ,201910     ,164839,10809,2,-,-, 
20190925,MTX    ,201910     ,164839,10809,2,-,-, 
20190925,MTX    ,201910     ,164840,10809,2,-,-, 
20190925,MTX    ,201910     ,164840,10809,2,-,-, 
20190925,MTX    ,201910     ,164840,10809,2,-,-, 
20190925,MTX    ,201910     ,164840,10809,2,-,-, 
20190925,MTX    ,201910     ,164840,10809,4,-,-, 
20190925,MTX    ,201910     ,164840,10809,2,-,-, 
20190925,MTX    ,201910     ,164840,10809,2,-,-, 
20190925,MTX    ,201910     ,164840,10809,4,-,-, 
20190925,MTX    ,201910     ,164840,10809,2,-,-, 
20190925,MTX    ,201910     ,164840,10809,2,-,-, 
20190925,MTX    ,201910     ,164840,10809,2,-,-, 
20190925,MTX    ,201910     ,164840,10809,2,-,-, 
20190925,MTX    ,201910     ,164840,10809,2,-,-, 
20190925,MTX    ,201910     ,164840,10809,2,-,-, 
20190925,MTX    ,201910     ,164840,10809,2,-,-, 
20190925,MTX    ,201910     ,164840,10809,2,-,-, 
20190925,MTX    ,201910     ,164840,10809,2,-,-, 
20190925,MTX    ,201910     ,164840,10809,2,-,-, 
20190925,MTX    ,201910     ,164840,10809,2,-,-, 
20190925,MTX    ,201910     ,164840,10809,2,-,-, 
20190925,MTX    ,201910     ,164840,10809,2,-,-, 
20190925,MTX    ,201910     ,164840,10809,4,-,-, 
20190925,MTX    ,201910     ,164840,10808,2,-,-, 
20190925,MTX    ,201910     ,164840,10808,2,-,-, 
20190925,MTX    ,201910     ,164840,10808,4,-,-, 
20190925,MTX    ,201910     ,164840,10808,2,-,-, 
20190925,MTX    ,201910     ,164840,10808,2,-,-, 
20190925,MTX    ,201910     ,164840,10808,2,-,-, 
20190925,MTX    ,201910     ,164840,10808,2,-,-, 
20190925,MTX    ,201910     ,164840,10809,2,-,-, 
20190925,MTX    ,201910     ,164840,10808,2,-,-, 
20190925,MTX    ,201910     ,164843,10808,4,-,-, 
20190925,MTX    ,201910     ,164844,10808,2,-,-, 
20190925,MTX    ,201910     ,164844,10808,2,-,-, 
20190925,MTX    ,201910     ,164845,10808,2,-,-, 
20190925,MTX    ,201910     ,164848,10808,2,-,-, 
20190925,MTX    ,201910     ,164849,10809,2,-,-, 
20190925,MTX    ,201910     ,164849,10808,2,-,-, 
20190925,MTX    ,201910     ,164851,10808,2,-,-, 
20190925,MTX    ,201910     ,164851,10808,2,-,-, 
20190925,MTX    ,201910     ,164851,10808,2,-,-, 
20190925,MTX    ,201910     ,164851,10809,2,-,-, 
20190925,MTX    ,201910     ,164852,10808,2,-,-, 
20190925,MTX    ,201910     ,164853,10808,2,-,-, 
20190925,MTX    ,201910     ,164853,10808,2,-,-, 
20190925,MTX    ,201910     ,164853,10808,2,-,-, 
20190925,MTX    ,201910     ,164854,10809,2,-,-, 
20190925,MTX    ,201910     ,164855,10809,2,-,-, 
20190925,MTX    ,201910     ,164857,10808,2,-,-, 
20190925,MTX    ,201910     ,164857,10808,2,-,-, 
20190925,MTX    ,201910     ,164900,10808,2,-,-, 
20190925,MTX    ,201910     ,164900,10809,4,-,-, 
20190925,MTX    ,201910     ,164901,10809,2,-,-, 
20190925,MTX    ,201910     ,164901,10809,2,-,-, 
20190925,MTX    ,201910     ,164901,10809,2,-,-, 
20190925,MTX    ,201910     ,164902,10809,2,-,-, 
20190925,MTX    ,201910     ,164902,10809,2,-,-, 
20190925,MTX    ,201910     ,164904,10809,2,-,-, 
20190925,MTX    ,201910     ,164909,10809,2,-,-, 
20190925,MTX    ,201910     ,164911,10809,2,-,-, 
20190925,MTX    ,201910     ,164912,10809,2,-,-, 
20190925,MTX    ,201910     ,164915,10809,2,-,-, 
20190925,MTX    ,201910     ,164921,10809,2,-,-, 
20190925,MTX    ,201910     ,164923,10809,4,-,-, 
20190925,MTX    ,201910     ,164925,10809,2,-,-, 
20190925,MTX    ,201910     ,164937,10809,2,-,-, 
20190925,MTX    ,201910     ,164938,10809,2,-,-, 
20190925,MTX    ,201910     ,164938,10809,4,-,-, 
20190925,MTX    ,201910     ,164938,10809,2,-,-, 
20190925,MTX    ,201910     ,164938,10809,4,-,-, 
20190925,MTX    ,201910     ,164938,10809,2,-,-, 
20190925,MTX    ,201910     ,164938,10809,2,-,-, 
20190925,MTX    ,201910     ,164939,10808,2,-,-, 
20190925,MTX    ,201910     ,164939,10808,2,-,-, 
20190925,MTX    ,201910     ,164939,10808,2,-,-, 
20190925,MTX    ,201910     ,164940,10808,2,-,-, 
20190925,MTX    ,201910     ,164940,10808,2,-,-, 
20190925,MTX    ,201910     ,164940,10809,2,-,-, 
20190925,MTX    ,201910     ,164941,10809,2,-,-, 
20190925,MTX    ,201910     ,164943,10809,2,-,-, 
20190925,MTX    ,201910     ,164947,10808,2,-,-, 
20190925,MTX    ,201910     ,164950,10808,2,-,-, 
20190925,MTX    ,201910     ,164952,10808,2,-,-, 
20190925,MTX    ,201910     ,164953,10808,2,-,-, 
20190925,MTX    ,201910     ,164954,10808,2,-,-, 
20190925,MTX    ,201910     ,164954,10808,4,-,-, 
20190925,MTX    ,201910     ,164959,10808,16,-,-, 
20190925,MTX    ,201910     ,164959,10808,2,-,-, 
20190925,MTX    ,201910     ,164959,10808,2,-,-, 
20190925,MTX    ,201910     ,164959,10808,2,-,-, 
20190925,MTX    ,201910     ,164959,10808,2,-,-, 
20190925,MTX    ,201910     ,164959,10808,2,-,-, 
20190925,MTX    ,201910     ,164959,10808,2,-,-, 
20190925,MTX    ,201910     ,164959,10808,4,-,-, 
20190925,MTX    ,201910     ,164959,10808,2,-,-, 
20190925,MTX    ,201910     ,164959,10808,2,-,-, 
20190925,MTX    ,201910     ,164959,10808,2,-,-, 
20190925,MTX    ,201910     ,164959,10808,8,-,-, 
20190925,MTX    ,201910     ,164959,10808,2,-,-, 
20190925,MTX    ,201910     ,164959,10808,2,-,-, 
20190925,MTX    ,201910     ,164959,10808,2,-,-, 
20190925,MTX    ,201910     ,164959,10808,2,-,-, 
20190925,MTX    ,201910     ,164959,10808,2,-,-, 
20190925,MTX    ,201910     ,164959,10808,2,-,-, 
20190925,MTX    ,201910     ,164959,10808,2,-,-, 
20190925,MTX    ,201910     ,164959,10808,2,-,-, 
20190925,MTX    ,201910     ,164959,10808,2,-,-, 
20190925,MTX    ,201910     ,164959,10808,2,-,-, 
20190925,MTX    ,201910     ,164959,10808,2,-,-, 
20190925,MTX    ,201910     ,164959,10808,2,-,-, 
20190925,MTX    ,201910     ,164959,10808,2,-,-, 
20190925,MTX    ,201910     ,164959,10808,2,-,-, 
20190925,MTX    ,201910     ,164959,10808,2,-,-, 
20190925,MTX    ,201910     ,164959,10808,2,-,-, 
20190925,MTX    ,201910     ,164959,10808,2,-,-, 
20190925,MTX    ,201910     ,164959,10808,2,-,-, 
20190925,MTX    ,201910     ,164959,10808,2,-,-, 
20190925,MTX    ,201910     ,164959,10808,2,-,-, 
20190925,MTX    ,201910     ,164959,10808,2,-,-, 
20190925,MTX    ,201910     ,164959,10808,6,-,-, 
20190925,MTX    ,201910     ,164959,10808,2,-,-, 
20190925,MTX    ,201910     ,164959,10808,2,-,-, 
20190925,MTX    ,201910     ,164959,10808,6,-,-, 
20190925,MTX    ,201910     ,164959,10808,2,-,-, 
20190925,MTX    ,201910     ,164959,10808,2,-,-, 
20190925,MTX    ,201910     ,164959,10808,2,-,-, 
20190925,MTX    ,201910     ,164959,10808,2,-,-, 
20190925,MTX    ,201910     ,164959,10808,2,-,-, 
20190925,MTX    ,201910     ,164959,10808,4,-,-, 
20190925,MTX    ,201910     ,164959,10808,6,-,-, 
20190925,MTX    ,201910     ,164959,10808,2,-,-, 
20190925,MTX    ,201910     ,164959,10808,2,-,-, 
20190925,MTX    ,201910     ,164959,10808,2,-,-, 
20190925,MTX    ,201910     ,164959,10808,2,-,-, 
20190925,MTX    ,201910     ,164959,10808,2,-,-, 
20190925,MTX    ,201910     ,165000,10807,2,-,-, 
20190925,MTX    ,201910     ,165000,10807,2,-,-, 
20190925,MTX    ,201910     ,165000,10807,2,-,-, 
20190925,MTX    ,201910     ,165000,10807,2,-,-, 
20190925,MTX    ,201910     ,165000,10807,2,-,-, 
20190925,MTX    ,201910     ,165001,10807,2,-,-, 
20190925,MTX    ,201910     ,165001,10807,2,-,-, 
20190925,MTX    ,201910     ,165001,10807,2,-,-, 
20190925,MTX    ,201910     ,165001,10807,2,-,-, 
20190925,MTX    ,201910     ,165001,10807,2,-,-, 
20190925,MTX    ,201910     ,165001,10807,2,-,-, 
20190925,MTX    ,201910     ,165001,10807,2,-,-, 
20190925,MTX    ,201910     ,165001,10807,2,-,-, 
20190925,MTX    ,201910     ,165001,10807,2,-,-, 
20190925,MTX    ,201910     ,165001,10807,2,-,-, 
20190925,MTX    ,201910     ,165001,10807,2,-,-, 
20190925,MTX    ,201910     ,165001,10807,2,-,-, 
20190925,MTX    ,201910     ,165001,10807,2,-,-, 
20190925,MTX    ,201910     ,165001,10807,2,-,-, 
20190925,MTX    ,201910     ,165001,10807,2,-,-, 
20190925,MTX    ,201910     ,165001,10807,2,-,-, 
20190925,MTX    ,201910     ,165001,10807,2,-,-, 
20190925,MTX    ,201910     ,165001,10807,2,-,-, 
20190925,MTX    ,201910     ,165001,10807,2,-,-, 
20190925,MTX    ,201910     ,165001,10807,2,-,-, 
20190925,MTX    ,201910     ,165001,10807,2,-,-, 
20190925,MTX    ,201910     ,165001,10807,2,-,-, 
20190925,MTX    ,201910     ,165001,10807,2,-,-, 
20190925,MTX    ,201910     ,165001,10807,2,-,-, 
20190925,MTX    ,201910     ,165001,10807,2,-,-, 
20190925,MTX    ,201910     ,165001,10807,2,-,-, 
20190925,MTX    ,201910     ,165001,10807,2,-,-, 
20190925,MTX    ,201910     ,165001,10807,2,-,-, 
20190925,MTX    ,201910     ,165001,10807,2,-,-, 
20190925,MTX    ,201910     ,165001,10807,2,-,-, 
20190925,MTX    ,201910     ,165002,10807,2,-,-, 
20190925,MTX    ,201910     ,165002,10807,2,-,-, 
20190925,MTX    ,201910     ,165002,10807,2,-,-, 
20190925,MTX    ,201910     ,165002,10807,2,-,-, 
20190925,MTX    ,201910     ,165002,10807,6,-,-, 
20190925,MTX    ,201910     ,165002,10807,2,-,-, 
20190925,MTX    ,201910     ,165002,10806,2,-,-, 
20190925,MTX    ,201910     ,165002,10806,2,-,-, 
20190925,MTX    ,201910     ,165002,10806,2,-,-, 
20190925,MTX    ,201910     ,165002,10806,2,-,-, 
20190925,MTX    ,201910     ,165002,10806,2,-,-, 
20190925,MTX    ,201910     ,165002,10806,2,-,-, 
20190925,MTX    ,201910     ,165002,10806,2,-,-, 
20190925,MTX    ,201910     ,165002,10806,2,-,-, 
20190925,MTX    ,201910     ,165002,10806,2,-,-, 
20190925,MTX    ,201910     ,165002,10806,2,-,-, 
20190925,MTX    ,201910     ,165002,10806,2,-,-, 
20190925,MTX    ,201910     ,165002,10806,2,-,-, 
20190925,MTX    ,201910     ,165002,10806,2,-,-, 
20190925,MTX    ,201910     ,165002,10806,2,-,-, 
20190925,MTX    ,201910     ,165002,10806,2,-,-, 
20190925,MTX    ,201910     ,165002,10806,2,-,-, 
20190925,MTX    ,201910     ,165002,10806,4,-,-, 
20190925,MTX    ,201910     ,165003,10806,2,-,-, 
20190925,MTX    ,201910     ,165003,10807,4,-,-, 
20190925,MTX    ,201910     ,165003,10806,2,-,-, 
20190925,MTX    ,201910     ,165003,10806,2,-,-, 
20190925,MTX    ,201910     ,165003,10806,2,-,-, 
20190925,MTX    ,201910     ,165003,10806,2,-,-, 
20190925,MTX    ,201910     ,165003,10806,2,-,-, 
20190925,MTX    ,201910     ,165003,10806,2,-,-, 
20190925,MTX    ,201910     ,165003,10806,2,-,-, 
20190925,MTX    ,201910     ,165003,10806,2,-,-, 
20190925,MTX    ,201910     ,165004,10806,2,-,-, 
20190925,MTX    ,201910     ,165005,10806,2,-,-, 
20190925,MTX    ,201910     ,165006,10806,2,-,-, 
20190925,MTX    ,201910     ,165007,10806,2,-,-, 
20190925,MTX    ,201910     ,165007,10806,2,-,-, 
20190925,MTX    ,201910     ,165007,10806,2,-,-, 
20190925,MTX    ,201910     ,165007,10806,2,-,-, 
20190925,MTX    ,201910     ,165007,10806,2,-,-, 
20190925,MTX    ,201910     ,165007,10806,2,-,-, 
20190925,MTX    ,201910     ,165007,10807,2,-,-, 
20190925,MTX    ,201910     ,165008,10807,2,-,-, 
20190925,MTX    ,201910     ,165009,10806,2,-,-, 
20190925,MTX    ,201910     ,165009,10806,2,-,-, 
20190925,MTX    ,201910     ,165009,10806,2,-,-, 
20190925,MTX    ,201910     ,165009,10806,2,-,-, 
20190925,MTX    ,201910     ,165009,10806,2,-,-, 
20190925,MTX    ,201910     ,165009,10806,2,-,-, 
20190925,MTX    ,201910     ,165009,10806,2,-,-, 
20190925,MTX    ,201910     ,165009,10806,2,-,-, 
20190925,MTX    ,201910     ,165009,10806,2,-,-, 
20190925,MTX    ,201910     ,165009,10806,2,-,-, 
20190925,MTX    ,201910     ,165009,10807,2,-,-, 
20190925,MTX    ,201910     ,165009,10807,2,-,-, 
20190925,MTX    ,201910     ,165009,10807,2,-,-, 
20190925,MTX    ,201910     ,165010,10807,2,-,-, 
20190925,MTX    ,201910     ,165010,10806,2,-,-, 
20190925,MTX    ,201910     ,165010,10806,2,-,-, 
20190925,MTX    ,201910     ,165010,10806,2,-,-, 
20190925,MTX    ,201910     ,165010,10807,4,-,-, 
20190925,MTX    ,201910     ,165011,10806,2,-,-, 
20190925,MTX    ,201910     ,165011,10806,2,-,-, 
20190925,MTX    ,201910     ,165011,10806,2,-,-, 
20190925,MTX    ,201910     ,165011,10806,10,-,-, 
20190925,MTX    ,201910     ,165011,10806,2,-,-, 
20190925,MTX    ,201910     ,165011,10806,2,-,-, 
20190925,MTX    ,201910     ,165011,10806,2,-,-, 
20190925,MTX    ,201910     ,165011,10806,2,-,-, 
20190925,MTX    ,201910     ,165011,10806,2,-,-, 
20190925,MTX    ,201910     ,165011,10806,2,-,-, 
20190925,MTX    ,201910     ,165011,10806,2,-,-, 
20190925,MTX    ,201910     ,165011,10806,2,-,-, 
20190925,MTX    ,201910     ,165011,10806,2,-,-, 
20190925,MTX    ,201910     ,165012,10807,2,-,-, 
20190925,MTX    ,201910     ,165013,10806,2,-,-, 
20190925,MTX    ,201910     ,165014,10806,2,-,-, 
20190925,MTX    ,201910     ,165014,10806,2,-,-, 
20190925,MTX    ,201910     ,165014,10806,2,-,-, 
20190925,MTX    ,201910     ,165014,10806,2,-,-, 
20190925,MTX    ,201910     ,165016,10806,2,-,-, 
20190925,MTX    ,201910     ,165016,10806,2,-,-, 
20190925,MTX    ,201910     ,165016,10807,2,-,-, 
20190925,MTX    ,201910     ,165017,10806,2,-,-, 
20190925,MTX    ,201910     ,165017,10806,2,-,-, 
20190925,MTX    ,201910     ,165018,10806,2,-,-, 
20190925,MTX    ,201910     ,165018,10806,2,-,-, 
20190925,MTX    ,201910     ,165020,10806,2,-,-, 
20190925,MTX    ,201910     ,165020,10806,2,-,-, 
20190925,MTX    ,201910     ,165021,10806,2,-,-, 
20190925,MTX    ,201910     ,165021,10806,2,-,-, 
20190925,MTX    ,201910     ,165021,10806,2,-,-, 
20190925,MTX    ,201910     ,165021,10806,2,-,-, 
20190925,MTX    ,201910     ,165021,10806,2,-,-, 
20190925,MTX    ,201910     ,165021,10806,2,-,-, 
20190925,MTX    ,201910     ,165021,10806,2,-,-, 
20190925,MTX    ,201910     ,165021,10806,2,-,-, 
20190925,MTX    ,201910     ,165021,10806,2,-,-, 
20190925,MTX    ,201910     ,165021,10806,2,-,-, 
20190925,MTX    ,201910     ,165021,10806,2,-,-, 
20190925,MTX    ,201910     ,165021,10806,2,-,-, 
20190925,MTX    ,201910     ,165021,10806,4,-,-, 
20190925,MTX    ,201910     ,165021,10806,2,-,-, 
20190925,MTX    ,201910     ,165021,10806,2,-,-, 
20190925,MTX    ,201910     ,165021,10806,2,-,-, 
20190925,MTX    ,201910     ,165021,10806,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10806,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,4,-,-, 
20190925,MTX    ,201910     ,165021,10805,4,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,4,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,6,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,4,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,4,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,4,-,-, 
20190925,MTX    ,201910     ,165021,10805,4,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165021,10805,2,-,-, 
20190925,MTX    ,201910     ,165022,10805,2,-,-, 
20190925,MTX    ,201910     ,165022,10805,2,-,-, 
20190925,MTX    ,201910     ,165022,10805,2,-,-, 
20190925,MTX    ,201910     ,165022,10805,2,-,-, 
20190925,MTX    ,201910     ,165022,10805,2,-,-, 
20190925,MTX    ,201910     ,165022,10805,2,-,-, 
20190925,MTX    ,201910     ,165022,10805,2,-,-, 
20190925,MTX    ,201910     ,165022,10805,2,-,-, 
20190925,MTX    ,201910     ,165022,10805,4,-,-, 
20190925,MTX    ,201910     ,165022,10805,2,-,-, 
20190925,MTX    ,201910     ,165022,10805,2,-,-, 
20190925,MTX    ,201910     ,165022,10805,2,-,-, 
20190925,MTX    ,201910     ,165022,10805,2,-,-, 
20190925,MTX    ,201910     ,165022,10805,4,-,-, 
20190925,MTX    ,201910     ,165022,10805,2,-,-, 
20190925,MTX    ,201910     ,165022,10805,4,-,-, 
20190925,MTX    ,201910     ,165022,10805,4,-,-, 
20190925,MTX    ,201910     ,165022,10805,2,-,-, 
20190925,MTX    ,201910     ,165022,10805,2,-,-, 
20190925,MTX    ,201910     ,165022,10805,2,-,-, 
20190925,MTX    ,201910     ,165022,10805,2,-,-, 
20190925,MTX    ,201910     ,165022,10805,2,-,-, 
20190925,MTX    ,201910     ,165022,10805,2,-,-, 
20190925,MTX    ,201910     ,165022,10805,2,-,-, 
20190925,MTX    ,201910     ,165022,10805,2,-,-, 
20190925,MTX    ,201910     ,165023,10805,2,-,-, 
20190925,MTX    ,201910     ,165023,10805,2,-,-, 
20190925,MTX    ,201910     ,165024,10805,2,-,-, 
20190925,MTX    ,201910     ,165024,10805,2,-,-, 
20190925,MTX    ,201910     ,165024,10805,4,-,-, 
20190925,MTX    ,201910     ,165024,10806,2,-,-, 
20190925,MTX    ,201910     ,165025,10806,2,-,-, 
20190925,MTX    ,201910     ,165025,10805,2,-,-, 
20190925,MTX    ,201910     ,165025,10806,2,-,-, 
20190925,MTX    ,201910     ,165026,10805,2,-,-, 
20190925,MTX    ,201910     ,165026,10806,2,-,-, 
20190925,MTX    ,201910     ,165027,10805,2,-,-, 
20190925,MTX    ,201910     ,165027,10806,2,-,-, 
20190925,MTX    ,201910     ,165027,10806,6,-,-, 
20190925,MTX    ,201910     ,165027,10806,8,-,-, 
20190925,MTX    ,201910     ,165027,10806,2,-,-, 
20190925,MTX    ,201910     ,165027,10806,2,-,-, 
20190925,MTX    ,201910     ,165028,10806,2,-,-, 
20190925,MTX    ,201910     ,165028,10806,2,-,-, 
20190925,MTX    ,201910     ,165029,10806,2,-,-, 
20190925,MTX    ,201910     ,165029,10806,2,-,-, 
20190925,MTX    ,201910     ,165030,10806,2,-,-, 
20190925,MTX    ,201910     ,165031,10806,2,-,-, 
20190925,MTX    ,201910     ,165033,10806,2,-,-, 
20190925,MTX    ,201910     ,165033,10806,2,-,-, 
20190925,MTX    ,201910     ,165033,10806,4,-,-, 
20190925,MTX    ,201910     ,165033,10806,2,-,-, 
20190925,MTX    ,201910     ,165033,10806,2,-,-, 
20190925,MTX    ,201910     ,165033,10806,2,-,-, 
20190925,MTX    ,201910     ,165033,10806,2,-,-, 
20190925,MTX    ,201910     ,165033,10806,2,-,-, 
20190925,MTX    ,201910     ,165033,10806,2,-,-, 
20190925,MTX    ,201910     ,165035,10806,2,-,-, 
20190925,MTX    ,201910     ,165036,10805,2,-,-, 
20190925,MTX    ,201910     ,165036,10805,2,-,-, 
20190925,MTX    ,201910     ,165036,10806,2,-,-, 
20190925,MTX    ,201910     ,165036,10806,4,-,-, 
20190925,MTX    ,201910     ,165036,10806,2,-,-, 
20190925,MTX    ,201910     ,165037,10806,2,-,-, 
20190925,MTX    ,201910     ,165037,10805,2,-,-, 
20190925,MTX    ,201910     ,165038,10806,4,-,-, 
20190925,MTX    ,201910     ,165038,10805,2,-,-, 
20190925,MTX    ,201910     ,165038,10807,2,-,-, 
20190925,MTX    ,201910     ,165039,10806,2,-,-, 
20190925,MTX    ,201910     ,165047,10806,2,-,-, 
20190925,MTX    ,201910     ,165047,10807,2,-,-, 
20190925,MTX    ,201910     ,165048,10806,2,-,-, 
20190925,MTX    ,201910     ,165051,10806,2,-,-, 
20190925,MTX    ,201910     ,165052,10806,2,-,-, 
20190925,MTX    ,201910     ,165052,10806,2,-,-, 
20190925,MTX    ,201910     ,165052,10806,2,-,-, 
20190925,MTX    ,201910     ,165053,10806,2,-,-, 
20190925,MTX    ,201910     ,165054,10805,6,-,-, 
20190925,MTX    ,201910     ,165054,10805,2,-,-, 
20190925,MTX    ,201910     ,165055,10806,2,-,-, 
20190925,MTX    ,201910     ,165055,10806,2,-,-, 
20190925,MTX    ,201910     ,165056,10805,2,-,-, 
20190925,MTX    ,201910     ,165057,10805,2,-,-, 
20190925,MTX    ,201910     ,165101,10805,2,-,-, 
20190925,MTX    ,201910     ,165101,10805,2,-,-, 
20190925,MTX    ,201910     ,165101,10806,4,-,-, 
20190925,MTX    ,201910     ,165103,10805,2,-,-, 
20190925,MTX    ,201910     ,165103,10805,2,-,-, 
20190925,MTX    ,201910     ,165103,10805,2,-,-, 
20190925,MTX    ,201910     ,165103,10805,2,-,-, 
20190925,MTX    ,201910     ,165103,10805,2,-,-, 
20190925,MTX    ,201910     ,165104,10806,4,-,-, 
20190925,MTX    ,201910     ,165106,10805,2,-,-, 
20190925,MTX    ,201910     ,165106,10805,2,-,-, 
20190925,MTX    ,201910     ,165107,10806,2,-,-, 
20190925,MTX    ,201910     ,165107,10805,4,-,-, 
20190925,MTX    ,201910     ,165108,10805,8,-,-, 
20190925,MTX    ,201910     ,165108,10805,2,-,-, 
20190925,MTX    ,201910     ,165108,10805,2,-,-, 
20190925,MTX    ,201910     ,165108,10805,2,-,-, 
20190925,MTX    ,201910     ,165108,10805,2,-,-, 
20190925,MTX    ,201910     ,165108,10805,2,-,-, 
20190925,MTX    ,201910     ,165108,10805,2,-,-, 
20190925,MTX    ,201910     ,165108,10805,2,-,-, 
20190925,MTX    ,201910     ,165108,10805,2,-,-, 
20190925,MTX    ,201910     ,165109,10805,2,-,-, 
